"","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed"
"255","18.29.01","Elton John - His Past, London's Present. A Taste Of The Future.","Elton John",10,"2018-01-23T23:23:35.000Z","elton john|elton|kings cross station|kings cross|elton event|virtual elton|VR|AR|Augumented Reality|Google Cardboard",70224,600,211,58,"https://i.ytimg.com/vi/P-MQBhBwvgM/default.jpg","False","False","False"
"256","18.29.01","OUR FAMILY. #MYCALVINS: Kardashian / Jenner","Calvin Klein",24,"2018-01-22T13:06:02.000Z","[none]",13124176,22664,17917,1990,"https://i.ytimg.com/vi/90CCjgX0n20/default.jpg","False","False","False"
"257","18.30.01","George W. Bush Returns Cold Open - SNL","Saturday Night Live",24,"2018-01-28T06:02:26.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1737|Will Ferrell|George W. Bush|President George W. Bush|Condoleezza Rice|Leslie Jones|President Donald Trump|Donald Trump|s43|s43e12|episode 12|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Daddy’s Home 2|Zeroville|Holmes and Watson|Backseat|Succession|LA to Vegas|anchorman|elf|Chris Stapleton|Say Something|from a room",4447418,50762,5928,11793,"https://i.ytimg.com/vi/lpkRFHSpvGI/default.jpg","False","False","False"
"258","18.30.01","Fifth Harmony’s Ally Brooke is Selena AND J-Lo | Lip Sync Battle","Lip Sync Battle",24,"2018-01-29T15:00:03.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|ally brooke|fifth harmony|como la flor|on the floor|latina|latino|women|support|pays tribute|j-lo|j lo|selena|latina music|tribute|combo|Como la Flor|On the Floor",114489,3119,88,168,"https://i.ytimg.com/vi/kVWj8lgQvsE/default.jpg","False","False","False"
"259","18.30.01","WWE's Vince McMahon announces he will relaunch XFL in 2020 [Press Conference] | ESPN","ESPN",17,"2018-01-25T20:15:47.000Z","espn|espn live|wwe|vince|mcmahon|announces|he|will|relaunch|xfl|in|2020|press conference|vince mcmahon|vince mcmahon wwe|vince mcmahon press conference|vince mcmahon xfl",697046,11967,1006,6663,"https://i.ytimg.com/vi/t8a8EFMAuSU/default.jpg","False","False","False"
"260","18.30.01","The Last Jedi Novelization to Feature Deleted Scenes, Star Wars Day at Sea, and More!","Star Wars",24,"2018-01-24T20:00:01.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Jason Fry|Star Wars Day at Sea|Disney Fantasy|Star Wars Rebels|Star Wars Rebels trailer",314621,4961,351,916,"https://i.ytimg.com/vi/52L2HML5O1k/default.jpg","False","False","False"
"261","18.30.01","Elton John - His Past, London's Present. A Taste Of The Future.","Elton John",10,"2018-01-23T23:23:35.000Z","elton john|elton|kings cross station|kings cross|elton event|virtual elton|VR|AR|Augumented Reality|Google Cardboard",71075,602,211,59,"https://i.ytimg.com/vi/P-MQBhBwvgM/default.jpg","False","False","False"
"262","18.31.01","George W. Bush Returns Cold Open - SNL","Saturday Night Live",24,"2018-01-28T06:02:26.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1737|Will Ferrell|George W. Bush|President George W. Bush|Condoleezza Rice|Leslie Jones|President Donald Trump|Donald Trump|s43|s43e12|episode 12|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Daddy’s Home 2|Zeroville|Holmes and Watson|Backseat|Succession|LA to Vegas|anchorman|elf|Chris Stapleton|Say Something|from a room",4866080,53526,6450,12235,"https://i.ytimg.com/vi/lpkRFHSpvGI/default.jpg","False","False","False"
"263","18.31.01","Fifth Harmony’s Ally Brooke is Selena AND J-Lo | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-01-29T15:00:03.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|ally brooke|fifth harmony|como la flor|on the floor|latina|latino|women|support|pays tribute|j-lo|j lo|selena|latina music|tribute|combo|Como la Flor|On the Floor",213828,4667,175,248,"https://i.ytimg.com/vi/kVWj8lgQvsE/default.jpg","False","False","False"
"264","18.31.01","WWE's Vince McMahon announces he will relaunch XFL in 2020 [Press Conference] | ESPN","ESPN",17,"2018-01-25T20:15:47.000Z","espn|espn live|wwe|vince|mcmahon|announces|he|will|relaunch|xfl|in|2020|press conference|vince mcmahon|vince mcmahon wwe|vince mcmahon press conference|vince mcmahon xfl",708109,12092,1016,6669,"https://i.ytimg.com/vi/t8a8EFMAuSU/default.jpg","False","False","False"
"265","18.31.01","The Last Jedi Novelization to Feature Deleted Scenes, Star Wars Day at Sea, and More!","Star Wars",24,"2018-01-24T20:00:01.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Star Wars: The Last Jedi|Rian Johnson|Jason Fry|Star Wars Day at Sea|Disney Fantasy|Star Wars Rebels|Star Wars Rebels trailer",319017,4994,357,936,"https://i.ytimg.com/vi/52L2HML5O1k/default.jpg","False","False","False"
"266","18.01.02","Lunar Eclipse 101 | National Geographic","National Geographic",27,"2018-01-30T21:00:01.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|PLivjPDlt6ApRpidjp1zjROOCKru-89Q1_|Lunar Eclipse|blood|moon|cultures regarded|ominous event|phenomenon generates|excitement and wonder|Unlike a solar eclipse|half of the Earth|how it gains|crimson coloring|blood moon|full moon|blue moon|super moon",394816,6103,130,457,"https://i.ytimg.com/vi/VW2xRR75lKE/default.jpg","False","False","False"
"267","18.01.02","Marcellus Wiley has officially lost it after the Clippers trade Blake Griffin to the Pistons | ESPN","ESPN",17,"2018-01-30T01:20:00.000Z","espn|espn live|marcellus|wiley|officially|lost|it|after|clippers|trade|blake|griffin|to|pistons|marcellus wiley|la clippers|detriot pistons|blake griffin|blake griffin trade|blake griffin clippers|blake griffin pistons|nba|basketball",50348,840,21,223,"https://i.ytimg.com/vi/YGOesyoKLI4/default.jpg","False","False","False"
"268","18.01.02","George W. Bush Returns Cold Open - SNL","Saturday Night Live",24,"2018-01-28T06:02:26.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1737|Will Ferrell|George W. Bush|President George W. Bush|Condoleezza Rice|Leslie Jones|President Donald Trump|Donald Trump|s43|s43e12|episode 12|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Daddy’s Home 2|Zeroville|Holmes and Watson|Backseat|Succession|LA to Vegas|anchorman|elf|Chris Stapleton|Say Something|from a room",5147621,55076,6752,12159,"https://i.ytimg.com/vi/lpkRFHSpvGI/default.jpg","False","False","False"
"269","18.01.02","Fifth Harmony’s Ally Brooke is Selena AND J-Lo | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-01-29T15:00:03.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|ally brooke|fifth harmony|como la flor|on the floor|latina|latino|women|support|pays tribute|j-lo|j lo|selena|latina music|tribute|combo|Como la Flor|On the Floor",313962,6506,202,279,"https://i.ytimg.com/vi/kVWj8lgQvsE/default.jpg","False","False","False"
"270","18.02.02","Blake Griffin gets candid about Clippers during interview after trade to Pistons | ESPN","ESPN",17,"2018-01-31T23:14:07.000Z","blake grffin|blake griffin trade|blake trade|blake griffin pistons|griffin pistons|blake pistons|blake griffin detroit pistons|blake griffin traded|blake traded|los angeles clippers|la clippers|clippers|clippers trade|clippers pistons trade|boban marjanovic|nba|nba basketball|nba trades|nba trade deadline|espn|espn live|avery bradley|tobias harris",125194,1466,39,388,"https://i.ytimg.com/vi/FZjexxJ7lYM/default.jpg","False","False","False"
"271","18.02.02","Fifth Harmony’s Normani Kordei Performs 'Bootylicious' by Destiny's Child  | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-01-31T12:00:01.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Fifth Harmony|Normani Kordei|Beyoncé|Destiny's Child|Bootylicious|preview|Lauren Jauregui|pop group|pop|singer|Ally Brooke|Camila Cabello|Dinah Jane|twerk",438441,8846,245,594,"https://i.ytimg.com/vi/DhEjpq88wGw/default.jpg","False","False","False"
"272","18.02.02","Lunar Eclipse 101 | National Geographic","National Geographic",27,"2018-01-30T21:00:01.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|PLivjPDlt6ApRpidjp1zjROOCKru-89Q1_|Lunar Eclipse|blood|moon|cultures regarded|ominous event|phenomenon generates|excitement and wonder|Unlike a solar eclipse|half of the Earth|how it gains|crimson coloring|blood moon|full moon|blue moon|super moon",579966,8333,175,565,"https://i.ytimg.com/vi/VW2xRR75lKE/default.jpg","False","False","False"
"273","18.02.02","George W. Bush Returns Cold Open - SNL","Saturday Night Live",24,"2018-01-28T06:02:26.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1737|Will Ferrell|George W. Bush|President George W. Bush|Condoleezza Rice|Leslie Jones|President Donald Trump|Donald Trump|s43|s43e12|episode 12|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Daddy’s Home 2|Zeroville|Holmes and Watson|Backseat|Succession|LA to Vegas|anchorman|elf|Chris Stapleton|Say Something|from a room",5325220,55849,6907,12237,"https://i.ytimg.com/vi/lpkRFHSpvGI/default.jpg","False","False","False"
"274","18.03.02","Fifth Harmony’s Normani Kordei Performs 'Bootylicious' by Destiny's Child  | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-01-31T12:00:01.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Fifth Harmony|Normani Kordei|Beyoncé|Destiny's Child|Bootylicious|preview|Lauren Jauregui|pop group|pop|singer|Ally Brooke|Camila Cabello|Dinah Jane|twerk",585674,10839,300,710,"https://i.ytimg.com/vi/DhEjpq88wGw/default.jpg","False","False","False"
"275","18.03.02","Blake Griffin gets candid about Clippers during interview after trade to Pistons | ESPN","ESPN",17,"2018-01-31T23:14:07.000Z","blake grffin|blake griffin trade|blake trade|blake griffin pistons|griffin pistons|blake pistons|blake griffin detroit pistons|blake griffin traded|blake traded|los angeles clippers|la clippers|clippers|clippers trade|clippers pistons trade|boban marjanovic|nba|nba basketball|nba trades|nba trade deadline|espn|espn live|avery bradley|tobias harris",149770,1577,41,432,"https://i.ytimg.com/vi/FZjexxJ7lYM/default.jpg","False","False","False"
"276","18.03.02","Lunar Eclipse 101 | National Geographic","National Geographic",27,"2018-01-30T21:00:01.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|PLivjPDlt6ApRpidjp1zjROOCKru-89Q1_|Lunar Eclipse|blood|moon|cultures regarded|ominous event|phenomenon generates|excitement and wonder|Unlike a solar eclipse|half of the Earth|how it gains|crimson coloring|blood moon|full moon|blue moon|super moon",631502,9100,188,525,"https://i.ytimg.com/vi/VW2xRR75lKE/default.jpg","False","False","False"
"277","18.03.02","George W. Bush Returns Cold Open - SNL","Saturday Night Live",24,"2018-01-28T06:02:26.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1737|Will Ferrell|George W. Bush|President George W. Bush|Condoleezza Rice|Leslie Jones|President Donald Trump|Donald Trump|s43|s43e12|episode 12|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Daddy’s Home 2|Zeroville|Holmes and Watson|Backseat|Succession|LA to Vegas|anchorman|elf|Chris Stapleton|Say Something|from a room",5398142,56291,6964,12326,"https://i.ytimg.com/vi/lpkRFHSpvGI/default.jpg","False","False","False"
"278","18.04.02","Natalie's 2nd Rap - SNL","Saturday Night Live",24,"2018-02-04T05:57:36.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1738|Natalie Portman|Beck Bennett|Andy Samberg|s43|s43e13|episode 13|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|natalie portman|natalie raps|black swan|jackie|annihilation|the death and life of john f. donovan|thor|dua lipa|new rules|be the one|scared to be lonely",39720,4800,165,530,"https://i.ytimg.com/vi/QS8bma7LRX4/default.jpg","False","False","False"
"279","18.04.02","Russell Westbrook pushes away Denver Nuggets fan after fan gets in Westbrook's face | ESPN","ESPN",17,"2018-02-02T06:23:32.000Z","gary harris|gary harris 3|gary harris game-winner|russell westbrook nuggets fan|russ nuggets fan|russell westbrook|gary harris buzzer-beater|westbrook nuggets fan|denver nuggets|nuggets|nuggets thunder|denver nuggets oklahoma city thunder|denver okc|denver nuggets okc thunder|gary harris nuggets|gary harris denver|nba|basketball|nba video|espn|nba interview|nba basketball|espn live|westbrook|russ",538104,1971,155,934,"https://i.ytimg.com/vi/qK11sSjEM3c/default.jpg","False","False","False"
"280","18.04.02","Fifth Harmony’s Normani Kordei Performs 'Bootylicious' by Destiny's Child  | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-01-31T12:00:01.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Fifth Harmony|Normani Kordei|Beyoncé|Destiny's Child|Bootylicious|preview|Lauren Jauregui|pop group|pop|singer|Ally Brooke|Camila Cabello|Dinah Jane|twerk",662736,11748,318,661,"https://i.ytimg.com/vi/DhEjpq88wGw/default.jpg","False","False","False"
"281","18.04.02","Lunar Eclipse 101 | National Geographic","National Geographic",27,"2018-01-30T21:00:01.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|PLivjPDlt6ApRpidjp1zjROOCKru-89Q1_|Lunar Eclipse|blood|moon|cultures regarded|ominous event|phenomenon generates|excitement and wonder|Unlike a solar eclipse|half of the Earth|how it gains|crimson coloring|blood moon|full moon|blue moon|super moon",651645,9395,196,525,"https://i.ytimg.com/vi/VW2xRR75lKE/default.jpg","False","False","False"
"282","18.05.02","Solo: A Star Wars Story Big Game TV Spot (:45)","Star Wars",24,"2018-02-04T23:45:12.000Z","star wars|han solo|solo|emilia clarke|big game|super bowl|tv spot|commercial|spot|woody harrelson|alden ehrenreich|donald glover|lando|qi'ra|chewbacca|chewie",2580817,74716,4678,14342,"https://i.ytimg.com/vi/9Szts88zY4o/default.jpg","False","False","False"
"283","18.05.02","Fox & Friends Cold Open - SNL","Saturday Night Live",24,"2018-02-04T08:57:42.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1738|Natalie Portman|Natalie Portman Announcer Mono|Kate McKinnon|Kenan Thompson|Leslie Jones|s43|s43e13|episode 13|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|natalie portman|natalie raps|black swan|jackie|annihilation|the death and life of john f. donovan|thor|dua lipa|new rules|be the one|scared to be lonely",1998199,17448,3922,3149,"https://i.ytimg.com/vi/K45mFsyZxtU/default.jpg","False","False","False"
"284","18.05.02","Russell Westbrook pushes away Denver Nuggets fan after fan gets in Westbrook's face | ESPN","ESPN",17,"2018-02-02T06:23:32.000Z","gary harris|gary harris 3|gary harris game-winner|russell westbrook nuggets fan|russ nuggets fan|russell westbrook|gary harris buzzer-beater|westbrook nuggets fan|denver nuggets|nuggets|nuggets thunder|denver nuggets oklahoma city thunder|denver okc|denver nuggets okc thunder|gary harris nuggets|gary harris denver|nba|basketball|nba video|espn|nba interview|nba basketball|espn live|westbrook|russ",657818,2412,227,1243,"https://i.ytimg.com/vi/qK11sSjEM3c/default.jpg","False","False","False"
"285","18.05.02","Fifth Harmony’s Normani Kordei Performs 'Bootylicious' by Destiny's Child  | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-01-31T12:00:01.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|Fifth Harmony|Normani Kordei|Beyoncé|Destiny's Child|Bootylicious|preview|Lauren Jauregui|pop group|pop|singer|Ally Brooke|Camila Cabello|Dinah Jane|twerk",699104,12224,326,680,"https://i.ytimg.com/vi/DhEjpq88wGw/default.jpg","False","False","False"
"286","18.05.02","Lunar Eclipse 101 | National Geographic","National Geographic",27,"2018-01-30T21:00:01.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApTjurXykShuUqp7LQcj9s8s|PLivjPDlt6ApRpidjp1zjROOCKru-89Q1_|Lunar Eclipse|blood|moon|cultures regarded|ominous event|phenomenon generates|excitement and wonder|Unlike a solar eclipse|half of the Earth|how it gains|crimson coloring|blood moon|full moon|blue moon|super moon",660630,9499,198,542,"https://i.ytimg.com/vi/VW2xRR75lKE/default.jpg","False","False","False"
"287","18.06.02","Solo: A Star Wars Story Official Teaser","Star Wars",24,"2018-02-05T13:28:28.000Z","solo|han solo|star wars|starwars|trailer|teaser|lando|chewbacca",5563479,130763,13507,28522,"https://i.ytimg.com/vi/dNW0B0HsvVs/default.jpg","False","False","False"
"288","18.06.02","Fox & Friends Cold Open - SNL","Saturday Night Live",24,"2018-02-04T08:57:42.000Z","SNL|Saturday Night Live|SNL Season 43|Episode 1738|Natalie Portman|Natalie Portman Announcer Mono|Kate McKinnon|Kenan Thompson|Leslie Jones|s43|s43e13|episode 13|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|natalie portman|natalie raps|black swan|jackie|annihilation|the death and life of john f. donovan|thor|dua lipa|new rules|be the one|scared to be lonely",2493475,20461,4928,4053,"https://i.ytimg.com/vi/K45mFsyZxtU/default.jpg","False","False","False"
